Eolica,Fotovoltaica,Biomasa,Carboelectrica,Ciclo Combinado,Combustion Interna,Geotermoelectrica,Hidroelectrica,Nucleoelectrica,Termica Convencional,Turbo Gas,Fecha Hora
2803.4498,0.004,23.8006,1261.9011,24255.0377,164.4753,431.7293,968.6841,1562.5125,1129.3352,1184.1441,09/01/2025 02:00
2750.5002,0.0041,25.9514,1263.8464,23691.8988,157.8857,436.3747,845.9063,1562.939,1109.915,1177.5045,09/01/2025 03:00
2563.1049,0.0038,24.823,1260.2748,23570.2654,160.9344,428.1998,822.2492,1562.4364,1111.1738,1158.5248,09/01/2025 04:00
2689.0032,0.0027,26.8348,1256.6682,23337.5042,152.8939,422.0532,917.5764,1562.7555,1123.7202,1154.0446,09/01/2025 05:00
2642.7746,0.0033,27.7798,1291.4081,23980.564,160.6041,421.7092,923.443,1562.7573,1139.6352,1158.1461,09/01/2025 06:00
2736.3872,4.6775,27.9395,1639.841,24646.0827,162.9076,419.9113,970.1484,1562.8182,1421.0913,1191.6981,09/01/2025 07:00
2616.8522,220.2058,26.2557,1677.6097,25029.0314,249.3022,418.3041,1664.4947,1562.8904,1484.4175,1265.0967,09/01/2025 08:00
2555.2767,1394.1272,24.3249,1675.0571,24999.6337,247.9687,414.9713,1776.1712,1562.7554,1450.6462,1260.504,09/01/2025 09:00
2615.1036,3229.4318,22.2809,1637.7353,24490.2316,247.8906,407.6208,1291.8774,1563.3371,1431.0506,1259.5477,09/01/2025 10:00
2676.0327,4515.1913,27.0564,1271.8506,23483.9885,233.8789,411.042,1631.1941,1564.8416,1446.237,1249.4377,09/01/2025 11:00
2678.9923,4774.7451,25.0523,1268.6121,22836.2287,234.3152,413.703,2015.0238,1563.1716,1499.8894,1256.8791,09/01/2025 12:00
2735.0708,4740.8753,28.1042,1275.9602,23127.236,234.2229,414.9707,1818.1169,1561.3509,1519.6559,1252.5597,09/01/2025 13:00
2832.4091,4430.8333,27.6188,1268.6844,23882.9938,238.3392,412.3324,1470.6514,1560.2715,1519.2093,1274.5415,09/01/2025 14:00
2900.3869,3939.5642,26.9706,1260.0285,24421.3003,221.6469,412.3136,1376.9605,1559.4944,1520.8738,1268.319,09/01/2025 15:00
3100.1781,3601.6661,24.8049,1263.9505,24755.7706,245.0907,410.4567,1526.2563,1558.6019,1545.8127,1308.4985,09/01/2025 16:00
3103.3804,2862.9355,21.2711,1482.9048,24880.8171,245.784,408.4009,2134.9448,1558.5125,1609.8039,1406.2503,09/01/2025 17:00
3043.4031,1384.1773,20.1689,1669.3746,25819.1675,261.8484,411.6596,2639.938,1557.0407,1711.7612,1534.44,09/01/2025 18:00
2878.1227,118.8263,20.0706,1682.9904,26752.7437,267.3793,413.9735,3934.2336,1555.4742,1768.5553,1636.6907,09/01/2025 19:00
2713.4239,22.686,21.5208,1688.8696,27346.1908,270.0535,427.9258,4509.9855,1554.0414,1768.3307,1690.7851,09/01/2025 20:00
2451.2424,18.9318,25.2279,1679.2223,27121.5353,267.525,434.7478,4436.5791,1551.0475,1842.7934,1666.5736,09/01/2025 21:00
1721.6232,8.2675,23.8178,1676.3332,27217.6103,270.6829,441.1426,3901.5889,1550.4674,1720.8229,1643.8335,09/01/2025 22:00
1625.423,6.0518,24.6715,1671.623,26670.3251,265.5192,441.2324,3177.675,1551.0857,1640.868,1640.9961,09/01/2025 23:00
2177.4469,5.0214,22.4979,1515.0276,26228.409,260.0902,441.1766,1715.612,1553.3767,1550.8195,1539.367,10/01/2025 00:00
2580.2202,0.261,23.3438,887.1123,25436.0265,257.2536,441.8535,1381.1354,1554.5091,1409.669,1248.4403,10/01/2025 01:00
2738.0788,0.0055,22.178,855.8129,24683.6784,164.4983,441.8105,1027.127,1555.2254,1276.3167,1209.6236,10/01/2025 02:00
3050.8575,0.0052,13.8926,858.8536,23781.604,157.9388,441.6534,978.1708,1555.0669,1169.6416,1190.916,10/01/2025 03:00
3227.7883,0.0051,19.6383,857.6405,23097.7801,146.6129,441.8226,978.8215,1554.7709,1171.5379,1185.8563,10/01/2025 04:00
3371.1582,0.005,26.3524,857.954,23002.8601,139.5966,440.9549,1031.0135,1554.8495,1171.5981,1186.9373,10/01/2025 05:00
3410.0727,0.005,24.6942,876.406,23534.2004,143.6574,441.2538,987.1782,1554.8783,1176.4949,1193.3789,10/01/2025 06:00
3270.4981,4.6789,23.3314,1188.002,24795.8392,166.2982,441.1364,960.0277,1554.2669,1340.4273,1236.3312,10/01/2025 07:00
3107.5505,212.8265,22.9516,1387.2622,25004.0028,257.2721,441.5862,1573.7008,1553.5854,1461.1878,1369.1525,10/01/2025 08:00
3043.9446,1327.865,10.5255,1429.2413,25136.4687,254.0416,439.5466,1835.6666,1553.6258,1454.8593,1360.7761,10/01/2025 09:00
3047.5343,2934.7248,2.0281,1445.0063,24666.3862,217.3521,437.5408,1863.7047,1553.859,1437.8419,1405.5856,10/01/2025 10:00
3163.2324,3853.4421,1.2836,1429.9823,24298.4973,200.2286,440.644,1675.4192,1553.5974,1432.1999,1475.1427,10/01/2025 11:00
3135.0662,4141.2201,1.3347,1457.5511,23841.6392,200.7048,434.7245,2091.9991,1552.6762,1428.0076,1514.3619,10/01/2025 12:00
3060.2091,4054.0208,1.6218,1509.9095,23969.702,199.6033,438.5187,2056.3704,1552.4184,1421.4097,1536.2565,10/01/2025 13:00
2926.8034,3750.7529,14.6748,1502.6134,24360.8455,188.9691,440.0247,2487.4613,1552.3485,1423.3754,1513.6952,10/01/2025 14:00
2976.0852,3452.5943,26.2803,1503.3587,24661.3506,192.3047,440.4305,2593.0738,1553.1367,1413.1808,1540.5524,10/01/2025 15:00
2552.8806,2902.1525,26.228,1504.4607,24676.7153,214.5532,440.8512,3196.4819,1553.0322,1381.5879,1745.6003,10/01/2025 16:00
2467.2968,2260.2918,27.4015,1521.7652,24801.3897,217.1684,441.0292,3504.0287,1554.0827,1544.5309,2092.034,10/01/2025 17:00
2239.6776,1220.766,23.8335,1572.1422,25405.6847,223.2087,443.7993,3669.4593,1555.8387,1661.0746,2261.2819,10/01/2025 18:00
2553.4777,120.5311,24.2161,1600.3656,26341.2307,244.9216,447.5798,4012.2958,1556.5491,1738.2297,2295.6659,10/01/2025 19:00
3295.4799,10.2662,27.582,1598.1671,26695.7552,232.0064,447.0327,3589.6257,1557.316,1761.7035,2314.3442,10/01/2025 20:00
3706.8425,7.4599,25.3946,1618.0155,26715.5465,237.8146,447.8939,2554.9759,1557.6298,1831.8299,2298.8872,10/01/2025 21:00
3658.1369,0.0,23.8647,1611.7119,26843.7713,249.1198,447.9941,1886.9726,1434.8936,1856.8916,2293.1024,10/01/2025 22:00
3481.7436,0.0,25.6176,1543.8512,26616.5107,247.6725,447.3295,1797.1828,793.5644,1859.3967,2219.2427,10/01/2025 23:00
3381.8752,0.0,25.5162,1465.5359,25459.7768,244.3497,447.6409,1658.3258,776.2247,1837.1413,2012.0475,11/01/2025 00:00
3529.1094,0.0,24.626,1096.2761,24817.5645,239.5644,447.6268,1567.7321,774.5734,1797.9146,1402.684,11/01/2025 01:00
3408.7034,0.0,25.4551,1109.0743,24398.4137,221.9439,447.7425,891.5266,774.1649,1758.2738,1188.819,11/01/2025 02:00
3224.7268,0.0,26.9376,1107.0407,23966.5524,210.6765,447.9436,919.1155,773.9936,1491.7116,1173.7706,11/01/2025 03:00
2863.597,0.0,28.0508,1099.4302,23942.5605,212.7867,447.6386,912.3344,773.7239,1333.6193,1150.0534,11/01/2025 04:00
2566.7979,0.0,29.068,1104.7803,24057.4567,204.0706,448.2497,844.7768,773.9575,1400.1411,1159.8746,11/01/2025 05:00
2413.4514,0.0,27.1863,1111.3791,24065.3452,214.9845,448.204,849.2821,773.9376,1536.3813,1174.9112,11/01/2025 06:00
2226.9254,2.518,27.0189,1484.7128,24126.1609,221.1742,447.7865,1059.0812,774.1098,1705.1055,1261.8528,11/01/2025 07:00
2193.3069,102.6606,26.3704,1517.1114,23811.3481,224.9099,447.7769,1923.7101,774.6475,1757.8103,1328.3728,11/01/2025 08:00
2130.8906,732.4679,21.2271,1522.5248,23589.4956,216.498,447.4418,2758.6125,775.2346,1770.5615,1232.6207,11/01/2025 09:00
2168.723,2419.8327,25.9362,1525.7007,22474.8702,200.274,446.1922,3068.875,775.6379,1768.735,1220.0733,11/01/2025 10:00
2208.3654,3400.6748,22.2761,1518.68,21831.1388,209.8565,445.0885,3104.2124,775.6989,1752.393,1230.3935,11/01/2025 11:00
2293.6922,3653.3698,5.6695,1527.7586,21612.0012,210.0694,445.4487,2965.3859,775.6755,1753.3803,1235.9493,11/01/2025 12:00
2547.435,3846.6256,3.0656,1525.231,21694.9972,201.4341,444.79,2041.7536,776.0674,1749.7582,1241.2574,11/01/2025 13:00
2743.7855,3931.2363,3.0903,1518.4224,21643.8909,197.0865,443.7416,1303.5098,776.1336,1754.8278,1542.5067,11/01/2025 14:00
2879.0283,3643.417,3.6201,1516.5126,21296.0862,187.9315,442.6789,1110.8332,776.0964,1781.2148,1644.131,11/01/2025 15:00
3068.764,3710.7245,4.871,1511.1582,20595.3219,196.0845,442.2558,920.2063,775.9396,1876.9295,1744.8122,11/01/2025 16:00
3302.1535,3280.5752,18.7194,1507.1342,20784.2901,216.6174,443.1533,1238.2852,775.7164,1940.1107,1809.8672,11/01/2025 17:00
3547.3201,1655.5348,21.9421,1512.6617,21882.9521,254.5484,445.7222,2032.2409,775.4328,1955.3205,1881.2288,11/01/2025 18:00
3891.4301,125.014,21.8284,1510.7985,23728.8755,252.0611,446.1413,2980.6775,775.4441,1964.305,1900.4077,11/01/2025 19:00
4153.304,10.7372,25.7216,1492.5462,24431.8942,240.8312,445.8457,2866.7717,775.504,2008.8992,1635.5078,11/01/2025 20:00
4062.3398,7.6525,26.6312,1125.7783,24969.3811,262.9932,445.9294,2588.9715,775.1427,1980.2475,1464.3145,11/01/2025 21:00
3944.3924,0.0,25.9793,1106.5069,24647.2522,259.4936,445.7389,2373.6179,775.1511,1975.549,1446.2253,11/01/2025 22:00
3596.3379,0.0,26.8013,1106.8492,24183.9852,243.1747,446.1649,2162.6155,775.0202,1968.3036,1349.4342,11/01/2025 23:00
3343.4096,0.0,27.4647,1108.7863,23442.8672,233.8023,444.4896,1509.758,774.8132,1941.1202,1323.6155,12/01/2025 00:00
3254.7593,0.0,26.4692,1105.9199,22951.3537,214.1807,445.5885,931.4808,774.8715,1776.8287,1207.5473,12/01/2025 01:00
3280.1587,0.0,24.5923,1105.7474,21885.3699,141.1999,445.6497,919.1191,774.4077,1537.5501,1156.2902,12/01/2025 02:00
3142.9787,0.0,28.5421,1110.467,21276.1687,139.7614,445.806,851.3259,773.8711,1412.1397,1154.1469,12/01/2025 03:00
2704.1647,0.0,26.8773,1099.1091,21243.2311,139.7652,445.4359,925.4044,773.3805,1316.1166,1156.9824,12/01/2025 04:00
2162.6199,0.0,23.0445,1101.5717,21458.1849,138.5262,445.2641,859.6938,773.9246,1311.1069,1150.3466,12/01/2025 05:00
1984.0653,0.0,25.8088,1102.7686,21670.3446,142.4366,442.8225,837.2901,773.6896,1311.8363,1145.0177,12/01/2025 06:00
1884.0834,1.9948,25.6284,1105.8203,21726.8144,154.0559,433.3021,884.4854,774.6129,1309.9606,1149.703,12/01/2025 07:00
1838.5862,118.8554,21.267,1106.8901,21620.972,157.7742,432.4038,1032.2582,776.8947,1309.7754,1258.0736,12/01/2025 08:00
1696.2209,1067.3569,19.983,1108.7138,21088.9114,214.8809,433.3084,897.6328,777.2145,1327.0866,1295.3372,12/01/2025 09:00
1573.0425,3279.4851,21.3305,1095.1201,19215.6712,198.0369,431.4421,1211.859,776.5946,1323.6369,1251.4681,12/01/2025 10:00
1389.9789,4137.5778,25.0025,1088.0715,18510.2742,207.7494,430.9541,1764.9429,776.4264,1314.8854,1238.6791,12/01/2025 11:00
1380.5573,4089.3345,25.7259,1079.7279,18392.0047,201.2637,430.3155,1839.6892,776.2032,1318.9254,1235.9919,12/01/2025 12:00
1596.9832,3969.0847,25.7431,1087.1856,18208.7305,193.8797,430.551,1923.1505,776.2929,1326.2154,1232.191,12/01/2025 13:00
2024.5888,4119.3446,19.1966,1131.6349,17870.6244,189.1394,430.4323,1700.3175,775.8154,1324.0259,1265.2875,12/01/2025 14:00
2384.8117,3651.6263,18.4054,1129.146,17923.4373,212.3964,431.8101,1650.8992,774.9391,1364.7034,1294.8917,12/01/2025 15:00
2078.431,3787.8587,17.5699,1108.4973,18355.1147,219.585,443.9754,1744.8202,773.8144,1384.6112,1365.2432,12/01/2025 16:00
1943.6264,2919.6026,17.5134,1098.8117,19551.1197,257.3738,445.5241,1905.679,771.5958,1397.3338,1480.5419,12/01/2025 17:00
2038.316,1569.7935,18.8289,1114.9125,21137.137,264.2374,447.1605,2320.4786,818.9642,1422.5137,1509.8177,12/01/2025 18:00
2357.2826,131.2951,19.5238,1120.5833,23697.8724,266.6989,447.3211,3019.4385,899.5597,1514.6767,1536.9777,12/01/2025 19:00
2659.2205,10.1022,21.452,1130.04,24414.9789,270.8579,447.6726,3575.0208,966.8345,1524.3108,1613.7581,12/01/2025 20:00
2863.9523,7.0467,21.8305,1181.9799,24429.951,272.2556,447.7571,3488.9839,968.8455,1534.9945,1608.8656,12/01/2025 21:00
2966.5647,0.0,19.2278,1178.1292,24405.3186,270.5252,447.4581,2896.6728,973.6926,1534.6094,1567.7957,12/01/2025 22:00
2809.1716,0.0,23.5439,1176.9127,24154.7711,268.8319,447.2262,1838.092,1004.5065,1512.6488,1484.296,12/01/2025 23:00
2716.9848,0.0,27.5394,1176.591,23432.1109,251.3689,446.9124,1167.359,1078.6009,1391.2181,1367.4314,13/01/2025 00:00
2702.9003,0.0,28.0803,1197.7616,22545.27,175.5771,447.5525,742.3977,1094.5988,1391.327,1073.1925,13/01/2025 01:00
2492.8399,0.0,26.8366,1191.3984,21852.7752,160.6433,447.2938,713.7741,1111.3713,1390.9394,1050.9211,13/01/2025 02:00
2725.172,0.0,28.1424,1186.3442,20887.0952,151.2316,448.3092,712.2928,1149.9711,1388.3558,1045.6742,13/01/2025 03:00
2469.1526,0.0,25.8793,1169.5,20650.1108,141.1123,449.0696,715.553,1248.4271,1387.3115,1047.2662,13/01/2025 04:00
2487.0722,0.0,21.317,1151.3483,20857.9956,130.5635,449.2406,772.9017,1264.6039,1383.8336,1040.5333,13/01/2025 05:00
2350.0979,0.0,22.1881,1155.7252,21875.6473,128.9399,450.2397,857.2538,1261.6999,1379.4816,1052.5402,13/01/2025 06:00
2370.8523,4.7993,25.1147,1173.4436,23686.2634,143.5641,450.8673,1341.2717,1259.1779,1461.9203,1086.3375,13/01/2025 07:00
2578.1469,234.3132,23.1029,1458.3802,23972.1013,222.4434,449.299,1968.2756,1255.8857,1477.3726,1147.5332,13/01/2025 08:00
2795.753,1854.7618,22.4047,1468.0953,23593.2165,219.9609,447.6509,1889.6577,1282.7035,1435.6394,1177.0991,13/01/2025 09:00
2731.6478,4184.4326,25.2988,1355.2345,22158.1547,216.0032,445.9696,1884.1423,1298.0351,1533.5623,1192.251,13/01/2025 10:00
2868.6018,5479.0991,18.5779,1191.0792,21314.2864,213.5049,445.47,1370.0475,1340.0676,1686.7255,1197.3493,13/01/2025 11:00
3072.0157,5693.8523,16.9063,1151.1194,20869.678,223.6075,444.8462,1305.8737,1347.2525,1742.2151,1190.3637,13/01/2025 12:00
3203.3772,5511.9822,21.7005,1142.1381,21078.521,229.576,445.6743,1294.4098,1351.357,1773.4918,1190.1036,13/01/2025 13:00
3316.2471,5301.9659,20.2993,1150.7518,21261.5338,230.5253,445.7108,1231.9988,1357.5454,1687.1134,1293.8354,13/01/2025 14:00
3369.8097,4940.6031,24.8861,1166.1793,21256.2038,228.1669,445.6198,1640.8605,1360.9937,1690.9618,1302.2664,13/01/2025 15:00
3299.2645,4719.8234,26.9718,1160.5527,22003.9439,228.7572,444.3902,1734.8015,1366.0898,1720.9288,1370.1462,13/01/2025 16:00
3095.8688,4060.393,21.4899,1346.9167,22474.5307,229.4456,444.4636,2067.0561,1370.3449,1816.8274,1568.8614,13/01/2025 17:00
3067.9334,1790.4743,20.5797,1478.8131,24117.4326,261.6649,446.0175,2792.9312,1376.0669,1856.5736,1594.0773,13/01/2025 18:00
2968.0967,138.7992,24.5398,1488.5841,25958.267,277.4651,447.1083,3579.8749,1383.7506,1902.0416,1610.7644,13/01/2025 19:00
2998.9937,10.2069,25.1918,1497.526,26803.407,281.1733,448.072,4093.6571,1387.4261,1901.9072,1608.4732,13/01/2025 20:00
3062.6526,7.0735,24.6483,1512.453,26799.3443,263.0182,448.629,3926.478,1395.9846,1909.8958,1608.3252,13/01/2025 21:00
3008.4327,0.0002,24.5398,1534.0398,26720.966,257.5067,448.9814,3413.5155,1400.5073,1895.0286,1580.9192,13/01/2025 22:00
3009.7562,0.0002,24.0478,1253.2865,26587.38,259.5558,449.6025,2377.2832,1405.9913,1717.2136,1413.7371,13/01/2025 23:00
2943.1103,0.0006,24.1172,1224.5236,25698.518,243.0316,450.1359,1811.1916,1412.3054,1540.1547,1219.2401,14/01/2025 00:00
2834.2601,0.0,25.8922,1217.0278,24892.6991,158.5361,450.6319,1073.0964,1416.3646,1489.2776,1199.393,14/01/2025 01:00
2701.535,0.0,28.2303,1215.0573,24052.3036,152.2644,449.9241,979.2025,1425.5886,1499.4692,1196.6029,14/01/2025 02:00
2662.2689,0.0,27.9012,1215.0283,23341.7393,153.4799,449.5383,940.629,1448.7362,1500.9043,1185.6241,14/01/2025 03:00
2580.0338,0.0,27.9605,1209.6509,23106.6118,156.0589,438.533,916.3234,1448.3562,1501.0567,1183.2097,14/01/2025 04:00
2489.9473,0.0,27.3777,1202.2102,23336.2274,151.9013,424.2486,885.8602,1450.3699,1482.7477,1182.475,14/01/2025 05:00
2378.2264,0.0,27.6562,1246.9538,24246.6174,155.2837,423.6914,898.0448,1455.385,1479.5691,1197.7484,14/01/2025 06:00
2456.1286,4.0786,25.5369,1255.7885,25354.2134,165.3374,422.7794,1378.2748,1461.9265,1522.0669,1234.4786,14/01/2025 07:00
2440.0089,138.4177,23.0034,1256.6125,25837.4918,179.713,424.2372,1903.1157,1465.3145,1600.1383,1408.993,14/01/2025 08:00
2477.0892,763.9488,16.2071,1353.5424,25549.2827,239.8211,420.7203,2319.3559,1472.2056,1568.2248,1505.1809,14/01/2025 09:00
2370.3852,2296.2413,27.3629,1497.8421,25173.1987,142.4309,418.7529,2175.5277,1474.5521,1443.9408,1520.1911,14/01/2025 10:00
2429.082,3779.7418,27.5779,1526.6525,24608.3084,143.3535,419.2822,1302.0283,1486.5837,1460.5467,1464.3168,14/01/2025 11:00
2437.5131,4546.9521,30.1009,1426.7936,23851.1443,153.6454,418.6827,1278.1712,1493.4458,1558.132,1488.9305,14/01/2025 12:00
2445.3928,4898.2795,28.0148,1212.2983,23539.8346,153.1099,420.9174,1281.6623,1498.4314,1495.1627,1496.1746,14/01/2025 13:00
2527.878,4601.0877,24.0529,1204.2619,23395.6367,232.3096,419.117,1573.8923,1513.1058,1456.3815,1501.9083,14/01/2025 14:00
2686.9153,4299.3548,16.3741,1199.1608,23579.5823,239.2889,418.2045,1670.9017,1520.1513,1484.3899,1520.68,14/01/2025 15:00
2700.9151,3571.4797,22.5348,1265.8164,24189.5602,241.6787,417.6886,1828.8323,1526.2934,1572.7772,1618.509,14/01/2025 16:00
2764.2015,2775.3249,21.5381,1603.8551,24576.093,246.2911,417.218,1936.9462,1532.2021,1608.7395,1700.259,14/01/2025 17:00
2866.1639,1379.4838,22.5323,1617.4446,25518.1345,275.5072,418.5966,2262.3439,1537.9883,1630.3676,1803.3804,14/01/2025 18:00
3013.5788,125.4474,22.4271,1614.7958,26256.8992,286.4351,428.9694,2967.9937,1544.1528,1739.5312,2069.6184,14/01/2025 19:00
3051.33,10.683,19.5435,1682.2775,26708.1848,286.5556,434.9897,3779.1543,1547.6793,1765.0626,2134.3534,14/01/2025 20:00
3073.3941,9.5168,19.8585,1752.9925,26976.0555,277.8849,439.1864,3212.3232,1549.6976,1804.9626,2093.2417,14/01/2025 21:00
3040.3156,0.0,24.7209,1681.6031,26976.6554,278.8077,442.1007,2351.7273,1548.986,1817.2354,2059.2929,14/01/2025 22:00
3112.8176,0.0,24.8495,1350.4318,26586.0558,269.3205,443.9656,1646.961,1549.2702,1810.8182,1986.8996,14/01/2025 23:00
3137.5415,0.0,20.1083,1258.1722,25749.7861,260.2142,444.4635,1351.6531,1548.8374,1507.1795,1490.8513,15/01/2025 00:00
3175.0424,0.0,21.6816,1260.1974,24568.8906,243.5502,444.5864,997.4042,1548.198,1407.5494,1285.4078,15/01/2025 01:00
3145.5767,0.0,24.303,1264.1845,23568.5743,162.9252,445.5531,935.282,1546.4127,1361.2713,1221.7299,15/01/2025 02:00
3136.3608,0.0,22.3744,1265.787,22936.5768,155.4966,445.3798,905.1969,1545.8031,1254.4005,1174.301,15/01/2025 03:00
3211.5657,0.0,23.0203,1250.4397,22870.3413,156.2027,445.8865,864.9146,1544.7297,1138.6113,1168.8075,15/01/2025 04:00
3298.7775,0.0,24.9789,1256.1449,22872.6833,155.4271,445.7926,795.9975,1543.6058,1147.8308,1158.7108,15/01/2025 05:00
3353.4048,0.0,22.4684,1266.561,23518.2629,161.7548,445.5259,898.9505,1541.8551,1145.3828,1160.1149,15/01/2025 06:00
3335.5876,3.3777,22.4396,1279.1452,24623.1762,249.6729,445.2734,1358.7386,1540.7691,1148.6486,1176.9681,15/01/2025 07:00
3331.1562,168.2431,21.0515,1280.1831,25209.8654,248.1283,444.3277,2044.5572,1538.0561,1146.5342,1213.3721,15/01/2025 08:00
3217.4669,1547.2406,20.9223,1272.3652,25004.4622,251.5974,444.2167,2186.3986,1536.4508,1131.8296,1205.9861,15/01/2025 09:00
3281.2729,3843.0285,10.5401,1321.1437,23291.4834,257.9275,440.1207,1930.5667,1535.1959,1126.5929,1160.7004,15/01/2025 10:00
3521.4757,5091.9437,6.5604,1362.4852,22410.5691,264.2245,428.2763,1427.8541,1533.1709,1141.6936,1160.2811,15/01/2025 11:00
3766.3629,5540.7946,4.093,1362.217,21993.5288,266.6129,427.3358,1090.5591,1531.4596,1111.0139,1143.4179,15/01/2025 12:00
3861.4914,5666.5048,16.9612,1358.3565,21619.1535,261.265,437.7018,1165.5096,1530.5411,1077.5087,1138.9638,15/01/2025 13:00
4016.0223,5482.3249,19.2637,1366.1269,21571.5614,271.1404,431.1168,1285.5715,1529.2333,1066.9446,1160.6763,15/01/2025 14:00
4210.4467,5412.9412,21.4134,1375.711,21368.3486,269.1668,439.9339,1587.7715,1528.8755,1070.4421,1155.4379,15/01/2025 15:00
4162.7977,4868.2254,21.1816,1376.1464,21768.2249,284.3644,425.8186,2287.1977,1528.9605,1070.453,1267.3249,15/01/2025 16:00
4102.7684,3844.116,17.7955,1460.7182,22658.7857,274.9854,416.6,2591.4319,1528.5834,1188.6768,1312.8964,15/01/2025 17:00
3998.2746,1631.0967,20.2234,1678.8578,24485.0176,266.3565,396.8998,2942.2132,1528.6049,1337.6399,1335.0616,15/01/2025 18:00
4002.0056,135.9204,24.2613,1738.3502,25658.9541,265.723,399.0913,3778.4189,1528.3246,1409.518,1405.7862,15/01/2025 19:00
4013.0038,23.1682,19.8842,1713.887,26360.9668,267.299,401.0991,4550.8938,1528.5047,1411.4178,1400.8905,15/01/2025 20:00
4131.9125,16.2018,23.6002,1718.158,26400.3792,264.356,404.8357,4318.8176,1481.783,1445.0096,1398.5683,15/01/2025 21:00
4160.6247,7.0058,19.4131,1759.6011,26543.2682,257.7984,406.3113,3033.7665,1456.484,1462.4586,1381.4537,15/01/2025 22:00
4021.1424,6.0246,23.7758,1373.6043,26586.6382,274.456,405.8845,2147.8102,1473.1587,1430.7898,1315.3513,15/01/2025 23:00
3831.2898,3.1546,21.7534,1257.6395,25501.0471,248.2969,405.1028,1861.0582,1483.9033,1289.7509,1202.955,16/01/2025 00:00
3803.0694,0.1967,17.9963,1245.2057,24365.5848,158.6034,404.3981,1407.7493,1490.5353,1183.4619,1072.2093,16/01/2025 01:00
3720.7037,0.004,28.2439,1247.6655,23652.1062,154.971,404.3786,1276.9681,1494.1927,1116.2268,1042.5273,16/01/2025 02:00
3544.9524,0.004,26.8744,1244.2989,23285.799,155.927,404.5072,1149.074,1500.1186,1105.1403,949.751,16/01/2025 03:00
3432.3414,0.0043,26.1416,1241.8877,23171.8419,157.1146,404.8759,1117.8618,1505.9005,1117.0414,945.2201,16/01/2025 04:00
3378.7858,0.0047,23.3404,1247.4696,23115.9851,156.9943,404.9396,1064.605,1510.7985,1109.9974,947.0858,16/01/2025 05:00
3196.1189,0.0044,25.862,1243.3521,23877.3529,161.0097,405.4646,1056.6247,1517.733,1121.4267,986.3073,16/01/2025 06:00
3196.3989,2.9958,23.4988,1260.0226,25010.4429,236.5407,405.7274,1231.3234,1522.4754,1250.0809,1064.8101,16/01/2025 07:00
3149.5541,196.1598,22.5268,1621.253,25400.3738,239.93,405.0564,1514.5363,1526.5591,1467.8676,1151.5091,16/01/2025 08:00
2917.8585,1933.1417,24.7657,1796.8903,24527.5118,252.7843,403.7023,1603.8744,1527.9244,1472.1861,1204.9064,16/01/2025 09:00
2690.6161,4413.4638,26.0008,1779.7819,23081.957,255.9132,405.0621,1511.4117,1538.2416,1176.6732,1229.656,16/01/2025 10:00
