"SEN","03/02/2025","4","3696.5309","0.0055","2.3052","1200.9212","16955.3939","159.7815","438.2757","491.4001","1555.3181","1612.0444","1149.8059"
"SEN","03/02/2025","5","3676.0572","0.0495","1.9794","1204.8946","16648.2117","158.8586","439.0493","573.8181","1554.6953","1614.7959","1160.1731"
"SEN","03/02/2025","6","3672.2938","0.0481","1.9734","1203.9918","16564.0303","157.3688","438.7222","902.8904","1554.8105","1610.9888","1165.1107"
"SEN","03/02/2025","7","3746.2755","2.2936","1.8478","1208.6249","16468.1422","158.6868","438.7584","1334.6327","1554.8658","1610.6344","1192.679"
"SEN","03/02/2025","8","3628.9138","200.9868","1.7322","1210.6529","16477.3054","154.3965","437.5544","1489.6437","1554.2348","1608.1239","1198.8237"
"SEN","03/02/2025","9","3444.6319","2244.628","1.6528","1212.4303","15826.2534","140.9142","436.5008","946.1719","1553.3559","1598.6804","1160.7334"
"SEN","03/02/2025","10","2870.7625","4437.7667","1.8162","1210.0666","15389.9729","125.1833","434.7374","645.5452","1552.2588","1590.35","1159.8193"
"SEN","03/02/2025","11","2784.3132","5137.3504","1.9092","1205.6072","15231.1682","128.1945","433.7336","650.0382","1551.5375","1566.0439","1169.7523"
"SEN","03/02/2025","12","2800.3334","5115.6481","1.8068","1207.2533","15364.5075","132.5222","432.6704","962.1289","1550.5667","1578.5299","1171.1824"
"SEN","03/02/2025","13","3000.3023","5181.0675","1.651","1206.9541","15244.7889","131.9836","432.8389","1145.4781","1548.1324","1585.7641","1169.8282"
"SEN","03/02/2025","14","3430.5331","4658.0115","1.8151","1211.7883","15879.0297","136.5719","431.3962","1247.5662","1547.6351","1589.2391","1160.0401"
"SEN","03/02/2025","15","3485.488","4889.9931","0.4897","1221.677","16282.0418","151.1233","430.9326","946.2905","1546.4205","1581.1067","1142.3846"
"SEN","03/02/2025","16","3584.2385","4416.4321","1.6764","1276.7412","16995.3049","151.8719","428.2586","1093.6386","1545.1197","1587.8207","1111.1124"
