"SEN","10/12/2025","13","2618.826","5162.8926","2.1533","1048.2769","23007.4596","268.2747","368.0382","1456.7595","758.4768","2333.759","1322.0392"
"SEN","10/12/2025","14","2412.1647","4866.2997","1.8963","1124.4732","23530.5194","257.0584","369.1281","1669.2405","758.1318","2248.0552","1418.6681"
"SEN","10/12/2025","15","2355.5932","4411.3782","1.8666","1490.1836","23629.9389","313.9334","383.1105","1869.3306","757.452","2316.2815","1519.369"
"SEN","10/12/2025","16","2316.0857","3706.311","1.7289","1609.3466","24276.735","326.5675","383.4683","2242.5264","757.7121","2696.5915","1852.1442"
"SEN","10/12/2025","17","2374.4241","2513.4313","1.8527","1606.2904","24614.2014","330.3448","383.4423","2942.9501","757.6828","3020.4826","2157.8244"
"SEN","10/12/2025","18","2241.903","921.4761","1.8081","1607.2574","25217.0703","320.5068","383.5556","4136.381","757.4978","3159.8686","2391.9033"
"SEN","10/12/2025","19","2333.3119","21.5013","1.8089","1607.5607","25360.6407","322.2161","383.7473","5357.2979","757.7146","3186.3274","2424.6802"
"SEN","10/12/2025","20","2549.3257","8.372","1.9212","1609.9105","25487.9114","317.4599","384.0695","5085.1038","757.2808","3192.5568","2431.0754"
"SEN","10/12/2025","21","2498.4146","10.8693","2.181","1609.5537","25221.2557","321.3688","384.6171","4948.577","756.6195","3256.3423","2379.1696"
"SEN","10/12/2025","22","2387.885","6.055","2.1858","1610.3889","24594.4946","313.2831","384.2352","4682.2877","756.2146","3193.4117","2331.1275"
"SEN","10/12/2025","23","2097.9544","6.0242","2.1845","1610.6235","24509.5473","307.5497","384.5383","3626.9427","755.8122","3128.8049","2225.1093"
"SEN","10/12/2025","24","2103.3921","6.0286","1.9902","1609.8094","24162.5283","290.0711","385.1641","2553.1886","755.7131","2982.7374","2153.6577"
"SEN","11/12/2025","1","2035.1725","0.4167","1.8968","1607.0568","24065.2229","234.2807","384.8601","2031.848","755.6386","2507.4678","1929.3658"
"SEN","11/12/2025","2","2066.9205","0.0004","1.8986","1606.1158","23633.2598","218.0773","386.37","1609.4727","756.2461","2545.0746","1372.2484"
"SEN","11/12/2025","3","2415.6414","0.0005","1.7054","1604.2025","23187.4015","208.2327","386.0353","1225.823","756.7608","2397.893","1215.4027"
"SEN","11/12/2025","4","2322.2417","0.0005","1.5166","1258.2546","23300.3484","233.3178","386.1051","1193.8311","756.8456","2228.4443","1172.3623"
"SEN","11/12/2025","5","2428.4134","0.0004","1.5205","1049.5804","23316.9845","220.5662","386.6985","1533.842","757.3483","2167.8562","1073.8355"
"SEN","11/12/2025","6","2939.8422","0.0004","1.59","1053.4622","23371.2644","230.1353","386.9608","1503.672","757.5884","2187.5877","1090.8092"
"SEN","11/12/2025","7","3180.3242","9.0023","1.6202","1236.233","24054.4457","248.136","388.4367","1734.3301","758.0308","2292.2336","1187.3087"
"SEN","11/12/2025","8","3089.6362","326.8321","1.617","1375.1044","24185.3259","246.0314","387.7253","2431.1613","758.9516","2288.8794","1203.2574"
"SEN","11/12/2025","9","2952.8004","2623.0612","1.8189","1255.2119","23335.9974","232.7","387.358","2198.1399","760.1543","2302.1474","1206.5325"
"SEN","11/12/2025","10","2689.461","4894.6914","1.6133","1053.5891","22164.6518","229.7919","384.7778","1850.2272","760.4914","2333.5074","1213.6318"
"SEN","11/12/2025","11","2525.0104","5504.259","1.7497","1053.3655","21718.1644","229.2737","384.8303","1799.7082","759.3819","2351.4211","1245.2302"
"SEN","11/12/2025","12","2472.0427","5460.0571","1.8238","1055.2969","21573.1733","231.9237","383.18","2015.2224","759.7105","2393.0591","1270.8193"
"SEN","11/12/2025","13","2339.9989","5400.8962","2.2226","1052.7684","21503.8773","232.4957","383.9437","2081.5966","760.5799","2386.5547","1283.4573"
"SEN","11/12/2025","14","2324.5708","5365.2217","2.2543","1052.5456","21642.5505","232.8939","383.2126","2213.8523","761.1086","2378.4284","1395.32"
"SEN","11/12/2025","15","2384.4258","5248.3923","2.237","1149.5517","21831.6745","230.4386","383.0403","2316.665","761.4075","2350.5004","1471.9061"
"SEN","11/12/2025","16","2513.3358","5017.0749","2.2334","1488.2894","22405.2505","236.2054","383.3729","2271.8168","762.3796","2362.2973","1690.2972"
"SEN","11/12/2025","17","2639.6459","3624.8623","2.2536","1545.577","23087.4639","257.4657","378.0804","2651.0107","761.9783","2701.0109","2153.6566"
"SEN","11/12/2025","18","2872.8809","992.2908","2.2577","1603.8179","24109.3783","375.915","380.3832","3808.4703","803.1303","3214.0706","2341.0136"
"SEN","11/12/2025","19","3136.1725","27.4977","2.238","1603.492","24259.1775","414.6209","381.989","4708.7774","836.9182","3403.068","2371.1286"
"SEN","11/12/2025","20","3698.7174","10.4986","2.2311","1608.2153","24032.3714","404.5763","381.85","4406.6193","856.8607","3452.074","2193.339"
"SEN","11/12/2025","21","3653.4605","16.772","2.2282","1610.3132","24166.7225","357.4212","382.8163","4043.8413","914.4545","3254.3609","2053.8466"
"SEN","11/12/2025","22","3699.7937","9.0665","2.2475","1572.3882","24074.335","316.2941","383.2028","3592.116","956.9803","3138.7907","1643.8954"
"SEN","11/12/2025","23","3857.0118","7.0092","2.224","1127.6186","23773.629","304.4252","383.9933","3200.7926","964.7743","2937.3412","1571.3226"
"SEN","11/12/2025","24","3555.6398","3.5745","2.05","1054.7766","23509.3139","269.9047","384.1744","2526.5521","1001.4233","2815.6167","1525.5117"
"SEN","12/12/2025","1","3393.9635","0.0955","2.0503","1053.9143","23067.8496","256.7062","384.3777","1971.1047","997.4539","2505.8149","1357.1264"
"SEN","12/12/2025","2","3431.8673","0","2.0504","1052.9613","22690.3268","246.7503","384.5785","1333.3877","998.287","2330.7537","1288.0167"
"SEN","12/12/2025","3","3404.9304","0.0004","2.0502","1051.4864","22044.9785","235.6248","384.4849","1009.4859","1007.1826","2258.7666","1276.2751"
"SEN","12/12/2025","4","3422.3376","0.0003","2.0503","1050.8662","21408.5356","235.738","384.5584","977.5222","1019.1673","2259.2026","1270.2137"
"SEN","12/12/2025","5","3580.9057","0.0004","2.0503","1053.6717","20895.5978","235.4711","384.8235","977.2205","1072.0602","2285.7388","1273.7691"
"SEN","12/12/2025","6","3388.7508","0.0334","2.0505","1055.3156","21010.4144","246.6673","385.2231","1214.3704","1091.4075","2336.7023","1285.7069"
"SEN","12/12/2025","7","3172.7253","15.7074","2.0524","1055.2","21179.1703","247.2682","385.0878","1773.7948","1091.118","2352.1202","1315.2316"
"SEN","12/12/2025","8","3139.1766","328.8479","1.8381","1055.9283","21031.3067","227.6174","385.7784","2255.3577","1087.4422","2466.2055","1246.8699"
"SEN","12/12/2025","9","2946.2885","2531.2661","1.516","1013.1178","20121.2379","214.7032","383.857","2248.0918","1083.6539","2355.6616","1183.448"
"SEN","12/12/2025","10","2879.0494","4651.7566","1.4793","806.5749","18962.4595","213.6838","379.3346","2101.058","1116.5914","2170.4967","1178.088"
"SEN","12/12/2025","11","3068.9913","5863.2306","1.503","738.5663","18040.1613","209.8327","378.4381","2056.064","1154.0387","2103.8813","1189.5801"
"SEN","12/12/2025","12","3066.0765","5623.6098","1.858","738.6631","18144.5816","223.5779","374.2952","2201.3901","1150.3275","2011.3611","1215.8384"
"SEN","12/12/2025","13","3006.323","5350.7108","2.1804","738.8853","18285.2816","225.9108","371.8687","2621.1026","1145.2378","1949.175","1219.3869"
"SEN","12/12/2025","14","3019.6723","5119.5044","2.051","739.4582","19092.8312","231.9557","370.2672","2434.8763","1140.2214","1860.783","1221.9091"
"SEN","12/12/2025","15","2813.4047","4941.0265","2.051","739.6024","19909.6676","234.4451","380.3449","2538.8341","1134.6587","1930.0044","1296.4379"
"SEN","12/12/2025","16","2685.6459","4664.5122","2.0485","738.9756","20641.8329","228.4493","380.0927","2618.726","1128.7863","1876.4371","1404.2382"
"SEN","12/12/2025","17","2575.0149","3359.9628","2.0332","738.7979","22416.6942","242.0632","380.2199","2956.9962","1099.9245","1928.398","1522.5892"
"SEN","12/12/2025","18","2534.8343","938.3891","2.124","923.4281","23637.7071","295.7179","380.66","4034.1311","1094.9616","2070.8233","1615.248"
"SEN","12/12/2025","19","2686.4811","24.1276","2.1959","1118.7715","24570.1643","294.6818","381.7489","4529.6781","1090.9041","2296.2292","1735.949"
"SEN","12/12/2025","20","2749.8114","18.718","2.2273","1119.2125","24622.9144","292.9313","381.7562","4508.218","1085.3495","2298.5364","1714.6245"
"SEN","12/12/2025","21","2913.2941","15.1635","1.8919","908.4289","24487.3414","274.4417","382.8616","4332.8352","1079.692","2231.1937","1617.4497"
"SEN","12/12/2025","22","3092.8903","9.0066","0.9721","738.6775","24354.093","242.2641","383.4672","3674.9971","1077.7923","2213.0427","1560.1934"
"SEN","12/12/2025","23","3177.808","4.095","1.3672","738.2024","24257.4694","244.4709","383.9623","2838.2221","1076.1372","2177.1857","1474.9778"
"SEN","12/12/2025","24","2927.4031","3.1401","0.9716","737.8395","23578.6205","247.6468","384.2044","2737.3928","1089.8841","2088.6653","1367.1751"
"SEN","13/12/2025","1","2620.3648","0.3828","0.7501","737.3045","23152.5446","250.2784","384.0341","1905.9573","1095.9456","2055.237","1249.667"
"SEN","13/12/2025","2","2349.4446","0.0005","1.0972","736.6451","22954.4996","252.0621","384.4552","1282.7285","1094.5597","1986.2665","1214.7241"
"SEN","13/12/2025","3","2079.6379","0.0004","0.9712","736.8311","22544.1688","250.2663","384.1363","1097.4495","1093.5101","1921.0963","1209.2568"
"SEN","13/12/2025","4","1809.9471","0.0004","0.7266","736.9717","22527.8312","253.7711","384.2059","945.764","1103.5159","1815.3748","1208.0327"
"SEN","13/12/2025","5","1768.638","0.0006","1.267","735.6136","22309.691","252.5333","384.3165","951.3435","1161.8762","1813.6861","1210.4892"
