"SEN","20/04/2025","6","2217.5263","0.9547","21.1219","1012.0264","22711.8929","228.7781","382.5873","1580.1151","767.4245","1741.1386","1338.0871"
"SEN","20/04/2025","7","1688.0325","183.3269","24.2775","1004.3389","22673.4959","225.7687","381.6144","1144.7006","767.2708","1620.4184","1340.2066"
"SEN","20/04/2025","8","986.591","2418.9743","27.5501","1004.4124","21110.1191","223.9298","381.1019","1029.1255","767.4351","1447.8018","1348.846"
"SEN","20/04/2025","9","806.2733","4214.848","26.763","983.1678","20023.826","226.3141","380.0605","1057.0114","767.2914","1348.0868","1347.8537"
"SEN","20/04/2025","10","848.0043","4942.3935","21.6611","945.5576","19861.4081","206.2269","378.8957","905.1085","767.6896","1301.2632","1337.6444"
"SEN","20/04/2025","11","1357.1774","5602.7376","22.2932","851.9095","19457.9674","200.9784","375.5118","769.1413","767.1926","1303.4825","1335.0048"
"SEN","20/04/2025","12","1933.7271","5603.9833","27.4333","852.2925","19120.1187","203.7446","375.0113","736.6696","766.4367","1318.7332","1330.8382"
"SEN","20/04/2025","13","2155.7785","5510.9486","23.3103","855.1448","19058.7323","209.8585","373.8641","1038.4069","765.8167","1318.928","1351.4208"
"SEN","20/04/2025","14","2374.1607","5509.2387","19.3388","867.8673","19097.3218","198.9264","372.3376","1377.7491","765.1204","1386.7811","1363.0667"
"SEN","20/04/2025","15","2530.2641","5539.0731","20.946","904.1198","18994.3629","202.7243","370.3198","1810.3251","764.2124","1519.6292","1424.8701"
"SEN","20/04/2025","16","2446.8929","5369.2399","20.5813","936.8955","19482.8291","222.9306","370.979","2002.5097","763.9539","1670.7246","1456.3107"
"SEN","20/04/2025","17","2314.8281","4763.1896","20.957","1029.1014","20434.1592","231.9346","371.0597","2439.9066","764.0378","1964.831","1579.2248"
"SEN","20/04/2025","18","2015.9464","3652.8963","20.0558","1355.1924","21302.7676","232.6966","372.4879","2914.6772","763.9101","2261.4468","1777.8807"
"SEN","20/04/2025","19","1746.3828","1658.2965","21.8753","1407.3403","23138.137","312.8191","375.7198","3630.559","763.7976","2424.4345","2001.5894"
"SEN","20/04/2025","20","1559.4945","165.1982","20.5077","1600.2789","25072.3476","354.1507","377.1487","4934.346","764.3064","2672.3918","2168.8307"
"SEN","20/04/2025","21","1493.471","19.5991","19.4652","1564.591","26047.7636","346.6003","379.0365","4836.6407","764.6655","2834.9452","2164.6827"
"SEN","20/04/2025","22","1429.5455","10.1155","20.5377","1334.9753","26392.4642","348.1738","380.0244","4604.9109","764.8005","2894.6492","2041.227"
