"SEN","02/08/2025","18","3811.4927","5070.1469","2.7177","1321.8896","28199.9034","568.8228","333.4052","2789.7078","1269.6698","2059.7446","2055.9325"
"SEN","02/08/2025","19","3531.6488","2788.6311","2.7179","1313.3447","29313.6612","657.9157","333.4956","3921.5804","1270.0961","2122.1167","2089.5205"
"SEN","02/08/2025","20","3464.7462","421.7595","2.6641","1309.2849","30205.6609","672.476","333.853","6110.9194","1271.4784","2371.6722","2150.3965"
"SEN","02/08/2025","21","3369.2818","27.8092","2.7077","1315.0825","30425.0671","668.075","333.8364","6389.2879","1272.378","2582.9738","2181.6023"
"SEN","02/08/2025","22","2980.0823","21.9318","2.5176","1317.5705","30447.7767","657.372","333.4663","6178.7594","1273.5879","2573.0609","2221.4908"
"SEN","02/08/2025","23","3573.5379","10.2145","2.5179","1315.1008","29064.656","647.3985","334.7553","5744.7266","1275.8602","2507.2113","2243.4047"
"SEN","02/08/2025","24","4064.0097","8.0455","2.5015","1314.6635","27918.7731","589.7423","335.173","4958.9975","1277.5235","2425.4153","2122.5415"
"SEN","03/08/2025","1","3802.3815","0.6881","2.4895","1304.9053","27362.9128","564.4851","334.8803","4661.2901","1279.0823","2376.6781","1805.2799"
"SEN","03/08/2025","2","3492.7958","0.0029","2.4898","1302.0555","27013.8919","479.1845","335.0178","3969.5811","1280.1108","2379.3973","1680.8117"
"SEN","03/08/2025","3","3227.3816","0.0023","2.4903","1302.1877","26468.149","454.6318","333.6216","3541.6275","1280.2959","2297.3727","1606.9922"
"SEN","03/08/2025","4","3212.2186","0.0025","2.4904","1179.1995","25695.6351","389.7999","334.1973","3277.9045","1280.9692","2271.5274","1601.1832"
"SEN","03/08/2025","5","2919.1771","0.0041","2.4903","1150.7984","25249.0111","287.8041","335.3853","3272.6623","1281.879","2315.4006","1583.4689"
"SEN","03/08/2025","6","2672.7898","0.5711","2.4904","1185.4404","24516.7326","285.5923","336.098","3364.0591","1283.0415","2335.9289","1519.1915"
"SEN","03/08/2025","7","2646.5414","263.5221","2.4905","1302.0124","23947.8569","275.3622","334.6114","2571.3734","1283.7841","2213.4056","1340.4233"
"SEN","03/08/2025","8","2349.5202","3077.1342","2.5046","1278.7439","21995.0103","270.5644","334.4754","2085.9437","1284.2867","1819.881","1319.6118"
"SEN","03/08/2025","9","2139.6446","5770.1926","2.5194","1159.7718","20285.217","278.4075","335.1921","1946.9014","1284.3947","1825.0256","1320.8548"
"SEN","03/08/2025","10","2211.4233","6636.4129","2.5189","1113.1584","20142.3292","193.5068","335.1254","1750.3094","1282.9842","1950.1375","1320.0301"
"SEN","03/08/2025","11","2328.5576","6923.473","2.5186","1108.8483","20549.2784","188.4511","334.2536","1688.8033","1281.1454","1936.7442","1379.2926"
"SEN","03/08/2025","12","2302.8303","6973.5175","2.5122","1192.3808","21012.4291","199.4528","334.025","1801.8348","1279.1039","1943.9324","1524.2623"
"SEN","03/08/2025","13","2237.8212","6901.1161","2.5066","1243.3039","21898.6663","199.3942","332.7251","1765.7824","1275.4736","1997.5095","1623.0063"
"SEN","03/08/2025","14","2216.5546","6892.8776","2.4918","1301.9836","22895.0417","218.2366","332.5521","1623.3983","1270.5455","1954.7413","1787.9097"
"SEN","03/08/2025","15","2361.952","6607.8964","2.4906","1311.3334","23739.8841","318.5161","331.8712","1811.1319","1267.0635","1862.791","1849.9928"
"SEN","03/08/2025","16","2684.1733","6217.395","2.4906","1310.101","24428.8454","382.7183","331.0668","1813.6958","1266.0523","1883.5755","1874.7186"
"SEN","03/08/2025","17","2885.5179","5788.3281","2.4903","1302.8356","24716.3066","565.6461","331.9613","2517.4818","1262.5426","2039.964","1905.6511"
"SEN","03/08/2025","18","3144.6724","4376.6899","2.4902","1307.564","25411.4818","576.6095","332.146","3784.9674","1253.5059","2024.6161","1936.795"
"SEN","03/08/2025","19","3434.2249","2121.3545","2.4901","1322.1162","27193.3979","600.6644","329.1778","4173.7774","1242.4447","2106.6634","1962.1353"
"SEN","03/08/2025","20","3363.9857","371.6647","2.4898","1548.9464","28505.0848","614.3132","326.9919","5678.2141","1246.5196","2366.5488","2015.1457"
"SEN","03/08/2025","21","3494.9493","22.256","2.501","1698.5723","28706.5429","618.5007","328.7153","6251.0994","1260.6002","2722.5243","2126.0203"
"SEN","03/08/2025","22","3134.4402","18.7494","2.3175","1702.3717","28723.3625","619.6973","329.8949","6617.4393","1269.4864","2724.3826","2154.6195"
"SEN","03/08/2025","23","3193.9828","10.9855","2.2077","1705.4328","28613.6996","632.4654","329.7245","6150.0821","1274.5716","2703.9233","2147.3882"
"SEN","03/08/2025","24","3446.7555","10.9811","2.4699","1706.491","28348.0269","595.0961","329.6694","4597.1496","1278.1389","2705.3354","2091.331"
"SEN","04/08/2025","1","3126.9783","2.2402","2.4981","1602.939","27908.6135","748.7165","330.9693","3990.4824","1281.2259","2687.3259","1835.5139"
"SEN","04/08/2025","2","2842.2003","0.002","2.4989","1328.6842","27468.3641","748.3074","332.5358","3653.9273","1282.8898","2358.1298","1731.6785"
"SEN","04/08/2025","3","2690.4821","0.0022","2.4995","1321.7518","27123.6663","708.5377","333.5799","3067.2824","1283.7446","2248.2042","1634.1027"
"SEN","04/08/2025","4","2739.1681","0.0022","2.5","1318.5418","26403.5809","660.9477","333.7367","2934.563","1283.7279","2230.032","1607.0204"
"SEN","04/08/2025","5","2593.3108","0.0028","2.5002","1323.8596","26071.4915","624.9114","334.6144","2969.8162","1283.7573","2093.0893","1587.0947"
"SEN","04/08/2025","6","2496.4876","1.3311","2.5001","1326.0456","26791.1237","551.2608","335.2036","2528.0286","1284.6934","1999.6971","1577.1978"
"SEN","04/08/2025","7","2373.1875","299.7359","2.4999","1323.4941","27250.3999","546.0614","335.4269","2212.069","1285.0797","2040.1074","1573.8876"
"SEN","04/08/2025","8","2059.5803","3194.0045","2.5204","1324.2858","26915.0098","528.2844","334.7826","2044.2967","1285.1771","2012.6067","1622.2623"
"SEN","04/08/2025","9","1859.3364","5864.6537","2.5285","1327.7466","26265.871","533.5516","331.2907","2307.7973","1284.8844","1995.274","1680.1415"
"SEN","04/08/2025","10","1682.8125","6939.7272","2.5278","1349.8884","26818.0008","597.0345","326.2769","2429.3857","1285.6493","2027.5416","1789.9633"
"SEN","04/08/2025","11","1712.1654","7259.6775","2.5273","1389.2172","27564.9038","685.4618","327.7494","2444.6057","1285.0697","2040.5071","1914.0994"
"SEN","04/08/2025","12","1815.993","7380.5957","2.5236","1315.2776","28026.3191","691.2071","328.7538","2394.1821","1282.6062","2116.125","2126.5318"
"SEN","04/08/2025","13","1840.5554","7288.5725","2.694","1591.3324","28754.7646","693.8944","328.796","2680.198","1279.1574","2136.4547","2184.8751"
"SEN","04/08/2025","14","1820.1543","6904.3088","2.6943","1676.3283","29283.8459","697.9563","331.174","3572.5419","1274.3274","2174.3351","2194.5978"
"SEN","04/08/2025","15","2090.5","6458.3756","2.6941","1652.6893","29598.6464","694.3973","326.4914","4597.984","1268.8254","2216.9283","2218.0395"
"SEN","04/08/2025","16","2806.7513","5871.4185","2.6903","1660.6057","30004.1887","687.0975","326.5671","4687.9277","1262.1939","2397.1548","2509.3421"
"SEN","04/08/2025","17","3007.3883","4884.1458","2.5978","1730.4346","30276.6532","691.3947","327.5003","5366.9933","1258.9337","2501.2951","2787.7085"
"SEN","04/08/2025","18","3194.4956","4243.7583","2.4119","1817.0892","30274.3257","701.4459","327.9811","5093.3626","1260.3134","2762.3841","2970.9022"
"SEN","04/08/2025","19","2817.1279","2519.3581","2.6839","1837.973","30087.0434","699.0745","326.0768","5548.038","1263.6683","3161.2793","3309.1268"
"SEN","04/08/2025","20","2821.1626","427.9896","2.6145","1908.2763","31006.7113","713.9789","328.0035","6683.9579","1266.6358","3601.3627","3470.5992"
"SEN","04/08/2025","21","3120.5167","27.4035","2.7114","1953.6744","31141.4549","708.6328","327.5202","6720.8145","1269.5611","3880.8055","3487.4096"
"SEN","04/08/2025","22","2671.4066","21.2498","2.5303","1949.3565","31304.8222","716.5987","329.327","6496.6931","1271.8048","4157.3996","3515.6218"
"SEN","04/08/2025","23","2696.7788","10.1063","2.3873","1952.0769","31234.4667","718.1341","327.8616","5619.1519","1272.6187","4313.8368","3541.3491"
"SEN","04/08/2025","24","2785.2424","11.9494","2.4605","1945.9273","30905.0684","692.7572","327.0207","4695.8662","1274.6937","4236.6646","3318.5058"
"SEN","05/08/2025","1","3316.7044","1.9217","2.5253","1665.7336","30766.9069","784.2631","328.377","3953.3435","1276.0453","3775.8613","2214.0639"
"SEN","05/08/2025","2","3483.844","0.0026","2.5255","1598.5938","29186.9365","715.4625","329.8714","3858.6354","1277.9816","3719.9765","1959.0872"
"SEN","05/08/2025","3","3225.535","0.003","2.5257","1598.1844","28261.086","673.3654","331.5071","3804.9518","1278.3802","3599.855","1920.7633"
"SEN","05/08/2025","4","3069.7271","0.0024","2.526","1598.8466","28031.1241","573.109","333.2436","3409.838","1279.2207","3356.0793","1832.7173"
"SEN","05/08/2025","5","3449.1299","0.003","2.5261","1555.4176","27731.9974","476.8189","334.8734","2904.7482","1280.6796","3313.4883","1653.3923"
"SEN","05/08/2025","6","3371.3772","0.5711","2.5259","1546.417","27944.0651","468.823","334.345","2396.5864","1282.0675","3354.1119","1652.7435"
"SEN","05/08/2025","7","2731.6829","249.6035","2.5256","1585.5476","28319.2192","432.5104","334.572","2135.0251","1284.1605","3279.1301","1665.6514"
"SEN","05/08/2025","8","2129.2963","2928.3017","2.5252","1541.2179","27935.3543","426.4175","333.7548","1994.0194","1285.7251","3019.3349","1688.7203"
"SEN","05/08/2025","9","2105.8607","5637.6564","2.5247","1539.6728","27099.8886","416.2684","332.1459","1795.0701","1285.8839","2999.6812","1701.8626"
"SEN","05/08/2025","10","2287.4478","6709.4195","2.5236","1612.8112","26968.848","421.382","332.659","1647.2964","1285.6098","2955.1055","1762.9822"
"SEN","05/08/2025","11","2303.0617","6986.5398","2.5114","1653.6707","27048.2899","421.2492","330.9639","2114.6684","1284.3558","2976.8309","1874.1186"
"SEN","05/08/2025","12","2428.826","7068.5205","2.5069","1691.765","27706.0319","472.3426","331.4283","1757.8879","1283.9198","3053.4435","2182.2125"
