"SEN","16/12/2025","12","2941.0157","5285.9227","1.3103","1044.811","21561.8945","265.2301","360.7736","1834.5398","1451.1434","1816.0056","1422.8544"
"SEN","16/12/2025","13","3016.3386","5397.7259","1.7881","1049.2045","21237.0795","267.3679","360.39","2057.8763","1449.7059","1906.6996","1436.0518"
"SEN","16/12/2025","14","3273.3929","5395.6504","2.0985","1052.5082","21269.8163","266.2538","362.3587","2183.208","1448.8835","1975.0411","1488.3434"
"SEN","16/12/2025","15","3671.3516","5122.5679","2.1147","1051.2605","21722.0471","271.607","359.8623","1861.1096","1444.3232","2081.4482","1528.3281"
"SEN","16/12/2025","16","3762.7713","4519.0368","2.0397","1051.1015","21960.3652","303.6907","361.1135","2336.3361","1441.5817","2187.2437","1731.7385"
"SEN","16/12/2025","17","3599.0885","3427.5225","2.1391","1165.6957","23166.6808","323.6943","360.836","2595.1515","1439.2708","2211.0634","2130.5182"
"SEN","16/12/2025","18","3503.1767","1041.0774","2.12","1575.9841","24421.9566","326.6557","369.0883","3471.2436","1436.7736","2222.8797","2289.8965"
"SEN","16/12/2025","19","3234.0171","28.5715","2.0686","1617.4393","25795.8719","323.3425","374.5324","4157.1331","1431.9089","2308.6313","2438.2741"
"SEN","16/12/2025","20","3091.887","17.91","2.0688","1572.9027","25724.1378","327.6611","375.0565","4365.5287","1429.964","2253.7561","2548.0089"
"SEN","16/12/2025","21","2911.4332","15.7681","2.0679","1382.3381","25877.4733","357.22","374.9362","4282.0873","1426.0135","2286.6021","2550.0527"
"SEN","16/12/2025","22","2617.1165","8.0115","2.0725","1371.754","25659.2952","357.9101","374.7842","4087.7384","1424.5168","2201.6862","2524.898"
"SEN","16/12/2025","23","2550.7025","5.9803","2.0696","1372.918","25346.6239","351.6612","375.0058","3071.5499","1423.691","2174.6395","2361.2787"
"SEN","16/12/2025","24","2251.0873","3.0545","1.8817","1374.9671","24979.2367","353.481","375.429","2282.653","1422.4814","2101.6511","2158.6638"
"SEN","17/12/2025","1","2149.8999","0.1372","1.8716","1144.119","24711.2283","305.1454","375.4351","1719.5124","1420.843","2076.4505","1534.1133"
"SEN","17/12/2025","2","2094.4209","0.0407","1.8715","1050.7105","24103.3041","306.6751","375.7606","1508.6737","1419.278","2035.9186","1471.9656"
"SEN","17/12/2025","3","1764.1109","0.0399","1.8889","1050.868","23500.1772","303.789","375.4473","1459.6481","1418.3435","2037.7648","1429.4357"
"SEN","17/12/2025","4","1438.2562","0.0395","1.8799","1050.6721","23352.2678","304.8129","376.9475","1459.249","1417.5665","2064.3463","1423.2882"
"SEN","17/12/2025","5","1220.7659","0.0397","1.8725","1050.766","23468.3922","303.0629","377.2638","1493.1211","1416.7783","2060.667","1421.9712"
"SEN","17/12/2025","6","1258.183","0.0386","1.8715","1073.4798","24179.4929","307.6613","377.4622","1596.8223","1415.6926","1941.0939","1436.1934"
"SEN","17/12/2025","7","1152.5073","10.7957","1.8708","1386.0082","24882.8656","308.6621","377.5674","1948.7058","1417.8584","1915.3113","1544.7266"
"SEN","17/12/2025","8","1137.6011","333.6542","1.8714","1609.2724","25104.7307","302.1518","376.6482","2394.4067","1417.1441","1963.6087","1698.3123"
"SEN","17/12/2025","9","1059.8146","2727.7922","1.8693","1497.0966","24256.0664","284.5444","374.5194","1993.0662","1394.9791","1973.9987","1694.313"
"SEN","17/12/2025","10","676.3916","5115.5596","1.9004","1117.3351","23251.7783","260.2149","373.3113","1961.8083","1256.6744","2021.5419","1631.8968"
"SEN","17/12/2025","11","424.0006","5690.9602","1.9074","1115.9097","22649.8219","262.5587","373.0835","2111.5498","1244.259","2152.649","1630.7538"
"SEN","17/12/2025","12","357.5341","5404.3664","1.9502","1304.3157","22566.9132","266.737","372.8304","2356.5685","1296.2668","2224.2514","1627.3287"
"SEN","17/12/2025","13","447.3757","5226.0475","2.0893","1462.9","22509.3324","259.5496","373.1266","2567.2887","1343.5542","2298.9626","1612.115"
"SEN","17/12/2025","14","650.5957","5287.6666","2.0782","1570.3877","22249.5969","233.5687","373.7697","2594.691","1360.7748","2492.3565","1666.6052"
"SEN","17/12/2025","15","824.8316","4991.738","2.0783","1597.0497","22152.7862","244.7506","373.6399","2897.3446","1360.6673","2518.977","1683.7444"
"SEN","17/12/2025","16","845.3708","4895.3626","2.0834","1664.552","22906.1703","260.136","374.1449","3056.2523","1352.4806","2531.6691","1693.8398"
"SEN","17/12/2025","17","768.2041","4118.7601","2.1125","1695.9646","23807.3686","271.6224","374.6484","3749.4458","1352.2591","2538.5443","1829.8543"
"SEN","17/12/2025","18","822.2964","1256.8429","2.0777","1665.0587","25021.0574","345.2282","374.8469","5126.198","1363.9779","2560.2267","2435.4373"
"SEN","17/12/2025","19","837.6206","28.6647","2.0681","1684.015","25872.157","373.8709","374.8636","5809.4488","1379.3759","2716.8676","2586.088"
"SEN","17/12/2025","20","901.1832","17.8629","2.0344","1722.9558","25947.0778","367.3962","374.6078","5552.1503","1393.8692","2782.3977","2595.7142"
"SEN","17/12/2025","21","907.8052","17.0134","1.9911","1788.7855","26132.759","329.7575","374.4392","4641.537","1410.7381","2766.6592","2609.8454"
"SEN","17/12/2025","22","854.0466","6.896","2.0313","1778.9705","25834.5377","296.086","375.6342","4255.3071","1428.2482","2768.7367","2601.4376"
"SEN","17/12/2025","23","873.5393","6.0632","2.0212","1784.732","25584.1169","255.1026","376.6582","3332.6119","1444.6296","2746.6609","2571.7475"
"SEN","17/12/2025","24","834.425","4.562","1.8413","1806.7178","25063.6517","247.8287","376.2004","2491.2058","1462.0222","2692.9859","2448.9923"
"SEN","18/12/2025","1","620.1624","0.2195","1.842","1819.1941","24829.7635","252.9562","377.8503","1841.5461","1477.1401","2513.6917","2221.1895"
"SEN","18/12/2025","2","568.3009","0.0399","1.8424","1400.1386","24216.9086","252.2295","378.3612","1631.3226","1482.3175","2436.0338","2007.9654"
"SEN","18/12/2025","3","700.255","0.04","1.8425","1307.7765","23582.0667","248.0538","378.1291","1554.3137","1484.3343","2438.88","1783.0238"
"SEN","18/12/2025","4","663.0027","0.0393","1.8428","1308.8617","23271.1205","249.9668","378.7936","1465.3055","1484.8791","2439.1219","1755.0193"
"SEN","18/12/2025","5","629.2646","0.0389","1.8427","1334.3509","23159.8952","249.4638","378.2351","1542.7222","1484.5986","2439.3442","1702.4078"
"SEN","18/12/2025","6","647.9336","0.0382","1.8426","1400.5952","23769.6469","250.4571","377.9218","1504.6746","1484.0201","2318.2029","1774.7064"
"SEN","18/12/2025","7","739.5358","8.8057","1.842","1428.8144","24279.5345","259.417","378.9624","1914.1254","1483.7479","2271.5832","1964.9865"
"SEN","18/12/2025","8","903.8259","305.7031","1.8086","1550.9476","24381.8218","274.7997","378.9294","2271.4333","1482.9974","2274.7965","1980.9691"
"SEN","18/12/2025","9","986.9482","2641.8714","1.6876","1504.3862","22937.1148","267.7158","377.3417","2473.178","1481.7738","2260.0368","1870.2101"
"SEN","18/12/2025","10","866.9594","4787.2705","1.5004","1387.1257","21519.3016","272.654","373.8615","2564.5108","1481.049","2295.1283","1473.5532"
"SEN","18/12/2025","11","846.1313","5115.6935","1.7023","1394.2759","21627.0225","271.8421","372.5592","2593.1755","1482.025","2276.726","1408.9218"
"SEN","18/12/2025","12","828.8884","5036.4448","1.856","1379.7793","21750.6605","263.8152","375.3581","2593.7476","1480.9276","2243.1025","1463.9214"
"SEN","18/12/2025","13","849.1942","5125.4057","1.881","1181.1917","21877.855","271.9663","376.5619","2686.0528","1478.145","2279.1921","1555.7036"
"SEN","18/12/2025","14","902.0611","4778.8735","1.8209","1212.0785","22314.1656","273.5028","376.3342","2771.5475","1476.3867","2305.0017","1550.6694"
"SEN","18/12/2025","15","745.851","4673.2407","2.1359","1250.115","22585.166","308.5111","374.7425","3019.7898","1476.5748","2362.819","1560.2601"
"SEN","18/12/2025","16","625.3819","4434.8457","2.1784","1249.882","23076.6119","331.3915","376.8049","3489.0658","1477.5896","2504.1036","1714.1752"
"SEN","18/12/2025","17","482.9909","3883.9862","2.1033","1326.8445","23725.686","395.5644","366.3769","3582.5686","1479.7063","2574.6223","2201.3878"
"SEN","18/12/2025","18","427.7031","1261.3444","2.2064","1780.0342","24918.4844","457.9235","365.1018","4738.9316","1480.4105","2588.8145","2501.5447"
"SEN","18/12/2025","19","501.5595","30.2413","2.2685","1804.0411","26290.429","487.7683","365.3811","5225.2536","1479.1753","2639.9137","2507.1938"
"SEN","18/12/2025","20","752.6377","15.9559","2.215","1796.4181","26385.7795","479.3957","365.8408","5125.1222","1477.7444","2675.0796","2507.2627"
"SEN","18/12/2025","21","994.524","13.6566","2.0534","1863.2428","26113.8754","442.6352","366.2591","4633.7474","1476.7535","2689.421","2285.3467"
"SEN","18/12/2025","22","1344.1413","8.0672","2.1208","1841.8374","25798.1513","366.9124","366.5161","3896.6606","1475.6464","2711.9658","2224.2353"
"SEN","18/12/2025","23","1353.5567","6.1185","1.9013","1812.7328","25378.3529","292.9394","366.4633","3348.7211","1475.4606","2707.5334","2134.9766"
"SEN","18/12/2025","24","1446.0742","3.0011","2.0876","1812.0737","24395.2213","240.3042","367.003","2677.0453","1478.748","2669.2239","2083.894"
"SEN","19/12/2025","1","1571.9419","0.0373","1.905","1823.2379","24248.8692","229.585","367.4267","2108.3177","1465.1312","2247.9732","1520.7074"
"SEN","19/12/2025","2","2073.1592","0.0326","1.9758","1815.9801","23980.4538","227.4065","366.8222","1544.5423","1355.829","1861.6564","1178.3017"
"SEN","19/12/2025","3","2588.3855","0.0318","1.8305","1814.6266","22909.2296","227.8161","366.6951","1202.0383","1355.8783","1804.6299","1120.6362"
"SEN","19/12/2025","4","2679.1329","0.033","1.6674","1769.9143","22487.3385","234.8092","367.0832","1058.3637","1373.3976","1805.1952","1069.7059"
"SEN","19/12/2025","5","2681.8854","0.0333","1.8748","1576.6213","22707.6579","243.839","367.1945","1057.834","1388.8255","1691.8933","1087.1494"
"SEN","19/12/2025","6","2648.4424","0.0315","1.959","1563.6288","23003.6613","241.3011","365.9129","1137.4528","1404.5549","1674.0684","1095.6262"
"SEN","19/12/2025","7","2758.3971","5.6698","2.0953","1564.3843","23448.3395","246.5183","365.3904","1592.1218","1420.8398","1696.7462","1107.4409"
"SEN","19/12/2025","8","2732.5979","306.0132","2.1028","1544.8275","23625.9595","244.7512","367.0747","2126.6593","1438.5548","1766.1155","1130.2272"
"SEN","19/12/2025","9","2628.0454","2775.4657","2.0495","1267.878","22319.6645","237.825","365.2201","2329.5095","1452.1745","1692.4332","1129.1858"
"SEN","19/12/2025","10","2369.2428","5159.9022","1.9958","1230.1899","21298.5427","212.7613","364.755","2178.8782","1465.6083","1495.186","1152.586"
"SEN","19/12/2025","11","2572.6382","5755.1201","2.0691","1250.0153","20652.6659","207.3483","364.2988","1956.9716","1483.835","1500.1385","1173.4726"
"SEN","19/12/2025","12","2674.8668","5819.8439","2.0803","1292.5031","20358.7653","244.4611","353.5825","2083.3308","1487.8603","1536.285","1180.6525"
"SEN","19/12/2025","13","2684.6887","5754.6488","2.2315","1301.7673","20560.1586","255.0121","363.2243","2000.4561","1487.26","1529.7756","1186.0136"
"SEN","19/12/2025","14","2714.7089","5638.4531","2.3354","1303.689","20694.7026","255.7352","366.4967","2125.9023","1486.8557","1540.3413","1184.9578"
"SEN","19/12/2025","15","2625.2819","5653.0377","2.308","1303.7668","20924.4919","259.085","365.7823","2181.0921","1485.4901","1538.1968","1182.8646"
"SEN","19/12/2025","16","2635.9044","5447.6569","2.4287","1284.2783","21641.7342","255.4521","364.7994","2252.8676","1485.3819","1590.442","1204.2329"
"SEN","19/12/2025","17","2835.1831","4487.4398","2.4166","1257.1453","22775.5969","309.9404","365.4504","2290.4642","1486.3632","1788.7989","1264.2639"
"SEN","19/12/2025","18","2950.3694","1440.2544","2.2685","1267.5503","24872.8624","318.4872","365.094","3194.3067","1485.8311","1953.032","1340.3388"
"SEN","19/12/2025","19","3303.457","32.6339","2.1463","1371.4083","26134.5156","314.7025","366.0172","3961.2636","1486.5507","1980.706","1326.0502"
"SEN","19/12/2025","20","3378.4577","14.8025","2.1228","1693.7093","26176.8024","333.467","367.1657","3610.7571","1486.7072","1992.9698","1296.0359"
"SEN","19/12/2025","21","3472.1118","12.5884","2.1987","1731.5549","26219.6895","362.7534","367.7165","2947.8041","1487.0966","2026.6207","1290.7216"
"SEN","19/12/2025","22","3608.4245","8.087","2.1858","1254.7826","25970.4437","280.8649","368.0336","2530.4233","1486.6825","2054.188","1237.5787"
"SEN","19/12/2025","23","3814.9208","6.1149","2.0295","1170.8982","25436.1465","250.0736","367.9246","1901.5455","1486.8022","2054.0263","1183.8529"
"SEN","19/12/2025","24","3870.9123","4.0928","2.0104","1207.6034","24357.7388","259.6946","368.5777","1596.4497","1486.5957","2038.79","1141.8387"
"SEN","20/12/2025","1","3592.4537","0.4378","1.9337","1148.3677","23727.2184","269.8021","369.2757","1127.1339","1485.7458","1929.4164","1073.1565"
"SEN","20/12/2025","2","3369.0854","0.037","1.9095","1117.4432","22856.3495","270.7157","369.7834","1030.0162","1485.3245","1876.6021","1069.0579"
"SEN","20/12/2025","3","3423.3203","0.0375","1.9057","1114.9395","21864.2285","270.664","368.8572","1029.109","1484.197","1756.8907","1073.0002"
"SEN","20/12/2025","4","3411.0082","0.0376","1.9342","1122.0733","21363.8813","269.7488","367.884","1028.4245","1483.5696","1722.9403","1068.205"
"SEN","20/12/2025","5","3435.2186","0.0372","1.9564","1117.2142","20966.7391","271.2836","368.0218","1165.6416","1482.5333","1723.0088","1058.7889"
"SEN","20/12/2025","6","3564.7964","0.036","1.9573","1115.6241","21046.9676","272.2082","368.0876","1129.2315","1481.7963","1751.6521","1059.7099"
"SEN","20/12/2025","7","3693.435","8.9268","2.0095","1115.9189","21266.3375","252.3531","367.5739","1359.1379","1481.0059","1628.2284","1086.6432"
"SEN","20/12/2025","8","3852.4139","312.329","1.9673","1123.1269","20850.5823","248.2903","367.0357","1929.6","1479.5979","1515.2988","1122.4958"
"SEN","20/12/2025","9","3780.3527","2474.5675","1.9649","1177.0184","19495.3181","247.945","366.6209","2068.8736","1479.6174","1434.6546","1119.8925"
"SEN","20/12/2025","10","3600.2533","4836.6888","1.9629","1193.6763","18388.483","194.4423","365.4891","1538.5102","1480.4642","1353.8496","1120.6961"
"SEN","20/12/2025","11","3578.9775","5665.482","1.979","1189.3505","18108.8616","182.2389","364.9456","1361.2651","1480.6032","1323.7074","1126.3224"
"SEN","20/12/2025","12","3550.3402","5648.1122","2.0684","1084.5486","18075.1622","184.8739","361.9964","1498.3215","1482.7754","1337.4321","1113.8317"
"SEN","20/12/2025","13","3545.9505","5519.5865","2.232","951.9715","18348.4016","184.4643","361.2791","1607.0915","1482.6678","1340.5161","1129.8909"
"SEN","20/12/2025","14","3597.2894","5484.2411","2.3244","890.8522","18162.9578","193.2614","362.5288","1857.9282","1481.5752","1332.4828","1145.6033"
"SEN","20/12/2025","15","3452.9857","5454.9173","2.7172","919.2376","18224.4149","192.3957","364.7872","1925.5873","1480.4983","1325.5957","1177.2582"
"SEN","20/12/2025","16","3237.5138","5422.6274","2.7494","985.9987","18656.9282","204.1805","364.572","2186.1825","1479.6696","1321.8196","1220.3977"
"SEN","20/12/2025","17","2997.8559","4452.1281","2.6406","1069.2951","20468.1933","261.0659","363.5919","2261.2359","1478.9541","1401.2015","1265.837"
"SEN","20/12/2025","18","3086.1759","1301.5976","2.5417","1127.987","23562.8613","265.5616","363.4169","2618.0198","1478.1845","1684.9161","1347.655"
"SEN","20/12/2025","19","3550.6127","41.2604","2.8818","1485.9232","24922.1646","271.4652","363.9222","3280.1651","1474.3499","1815.3897","1358.6858"
"SEN","20/12/2025","20","3645.1394","15.1618","2.8259","1437.6701","24644.1185","272.6183","365.2467","3285.2143","1469.9454","1940.1912","1312.7427"
"SEN","20/12/2025","21","3716.6641","12.4865","2.8737","1191.1935","24647.3745","272.7758","367.7002","2654.0543","1468.3926","2037.2034","1304.5735"
"SEN","20/12/2025","22","3721.0622","7.234","2.1771","1119.3777","24398.0271","271.9648","368.3025","2590.4565","1468.2641","2026.8882","1240.1676"
"SEN","20/12/2025","23","3785.4474","6.9653","2.3214","1188.7149","23884.9558","271.5417","367.3451","1716.6945","1469.3427","1992.3731","1186.7157"
"SEN","20/12/2025","24","3850.8378","5.7563","2.3888","1220.4563","22927.1209","246.8339","366.5892","1359.6867","1471.8499","2000.4973","1151.9503"
