"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: septiembre 2025"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/oct/2025 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","11/09/2025","12","2373.0873","5610.5248","2.3178","1268.0836","22829.1637","332.1727","326.3078","5339.5165","1406.2572","3397.025","1766.1941"
"SEN","11/09/2025","13","2306.5853","5516.0389","2.2305","1250.5327","23282.9749","319.9132","289.517","5661.1702","1405.1813","3390.7316","1823.6047"
"SEN","11/09/2025","14","2349.9549","5539.0193","1.9847","1264.619","23987.6351","326.5233","288.5942","5734.8194","1403.1557","3387.1434","1911.4095"
"SEN","11/09/2025","15","2318.3462","5571.2165","1.9887","1265.7346","24586.4965","344.7539","287.4131","5994.1804","1401.2604","3416.1049","1982.2094"
"SEN","11/09/2025","16","2270.6155","5279.6123","2.0931","1318.9148","25393.1254","422.2539","287.3765","6011.4318","1397.6209","3706.4411","2029.3186"
"SEN","11/09/2025","17","2608.3967","4874.7208","2.1254","1357.0206","25943.0145","475.0964","289.0422","5913.2633","1395.072","3732.8229","2020.8219"
"SEN","11/09/2025","18","2619.9904","3654.3622","2.1253","1336.7991","26995.7588","558.2822","288.5046","5917.4946","1394.2706","3807.5016","2055.5836"
"SEN","11/09/2025","19","2354.1917","1017.5223","2.125","1255.7491","28937.1611","624.8782","289.9993","6193.1852","1396.2368","4223.1653","2305.1887"
"SEN","11/09/2025","20","2326.4867","62.1991","2.1248","1186.8298","29077.9141","606.1803","290.476","6387.3699","1398.6861","5222.4729","2550.674"
"SEN","11/09/2025","21","2327.1912","15.4081","2.1244","1008.8735","29137.329","620.1643","290.2985","6336.6662","1400.6718","5185.8652","2486.6496"
"SEN","11/09/2025","22","2202.1275","14.6029","2.1243","935.5916","28739.9053","622.3448","294.9488","6305.1766","1403.7206","5131.8314","2447.8298"
"SEN","11/09/2025","23","2516.1931","10.028","2.1245","1007.724","27362.5585","623.0901","330.034","6342.0956","1405.5087","5028.9765","2195.6601"
