"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: enero 2025"
"Proceso de Liquidacion: Re-Liquidacion Inicial (L1) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 28/mar/2025 05:05:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","21/01/2025","6","3312.5737","0.0052","14.9955","1360.128","23513.6191","204.8573","442.2772","1006.9061","1565.8556","1365.0738","1053.5471"
"SEN","21/01/2025","7","2985.8032","4.0498","5.7709","1421.2945","25191.4048","209.4859","442.7041","1189.079","1565.5899","1463.9175","1068.689"
"SEN","21/01/2025","8","2703.0146","220.9358","1.7045","1425.1783","25652.264","224.9074","442.8037","2088.4839","1565.831","1721.1749","1077.1181"
"SEN","21/01/2025","9","2607.6115","2260.4214","1.1631","1507.4601","25062.2257","216.9394","441.9848","1776.798","1566.2071","1927.7961","1076.4"
"SEN","21/01/2025","10","2726.1661","4784.8377","1.6574","1596.8138","23862.5315","218.3959","444.1632","1219.9865","1566.0462","1625.3509","1078.3068"
"SEN","21/01/2025","11","2862.1625","5672.7148","1.5005","1599.0346","23342.1705","217.1675","443.2876","1141.5869","1566.0117","1428.9709","1100.877"
"SEN","21/01/2025","12","3118.6385","5682.9811","1.3314","1628.1452","23672.3","218.223","443.2592","791.2678","1566.0829","1342.377","1105.6589"
"SEN","21/01/2025","13","3280.1329","5448.8592","1.4138","1819.2837","23323.0384","221.6136","442.0258","804.987","1566.6086","1367.1516","1244.1146"
"SEN","21/01/2025","14","3269.8052","5307.2537","1.7508","1809.3518","23367.2748","212.8509","442.1678","1042.0289","1566.9598","1363.7227","1270.8055"
"SEN","21/01/2025","15","3252.6623","5479.7928","1.9306","1898.0356","23217.4085","209.9736","441.8653","1078.1637","1566.9927","1348.6248","1272.8436"
"SEN","21/01/2025","16","3314.9686","5387.0589","1.7009","1962.4334","23544.03","237.8141","442.0831","907.7443","1567.0935","1353.1565","1253.0172"
"SEN","21/01/2025","17","3341.5678","4871.0406","1.7606","1995.0234","24211.443","247.7245","442.2808","1428.7202","1567.7741","1443.5272","1183.852"
